date,time,district,no2,o3,co,so2,pm10,pm2.5
2019-06-08,1700,금천구,0.024,0.057,0.4,0.004,30,20
2019-06-08,1800,금천구,0.028,0.055,0.6,0.008,30,22
2019-06-08,1900,금천구,0.026,0.048,0.4,0.006,29,23
2019-06-08,2000,금천구,0.026,0.052,0.5,0.005,25,18
2019-06-08,2100,금천구,0.034,0.037,0.6,0.004,35,26
2019-06-08,2200,금천구,0.036,0.027,0.6,0.004,37,29
2019-06-08,2300,금천구,0.035,0.024,0.6,0.004,32,28
2019-06-09,0,금천구,0.052,0.012,0.6,0.004,32,26
2019-06-09,100,금천구,0.051,0.01,0.6,0.005,39,28
2019-06-09,200,금천구,0.024,0.029,0.5,0.007,44,33
2019-06-09,300,금천구,0.015,0.037,0.4,0.006,40,34
2019-06-09,400,금천구,0.017,0.031,0.4,0.005,40,31
2019-06-09,500,금천구,0.016,0.029,0.5,0.005,44,35
2019-06-09,600,금천구,0.021,0.023,0.5,0.005,42,32
2019-06-09,700,금천구,0.032,0.016,0.5,0.006,40,31
2019-06-09,800,금천구,0.023,0.03,0.5,0.008,39,30
2019-06-09,900,금천구,0.023,0.035,0.4,0.008,30,24
2019-06-09,1000,금천구,0.017,0.047,0.4,0.006,23,21
2019-06-09,1100,금천구,0.015,0.05,0.4,0.005,21,21
2019-06-09,1200,금천구,0.013,0.059,0.5,0.008,28,23
2019-06-09,1300,금천구,0.012,0.068,0.4,0.006,31,27
2019-06-09,1400,금천구,0.016,0.06,0.5,0.006,30,22
2019-06-09,1500,금천구,0.019,0.061,0.5,0.006,29,23
2019-06-09,1600,금천구,0.02,0.06,0.5,0.005,33,27
2019-06-09,1700,금천구,0.019,0.055,0.5,0.006,34,25
2019-06-09,1800,금천구,0.02,0.046,0.4,0.006,29,23
2019-06-09,1900,금천구,0.017,0.04,0.4,0.004,24,19
2019-06-02,2000,노원구,0.015,0.058,0.4,0.004,31,17
2019-06-02,2100,노원구,0.021,0.05,0.4,0.004,32,19
2019-06-02,2200,노원구,0.043,0.028,0.5,0.004,35,22
2019-06-02,2300,노원구,0.032,0.034,0.4,0.004,35,24
2019-06-03,0,노원구,0.032,0.03,0.5,0.004,33,22
2019-06-03,100,노원구,0.027,0.034,0.4,0.004,33,20
2019-06-03,200,노원구,0.021,0.038,0.4,0.003,32,21
2019-06-03,300,노원구,0.016,0.039,0.4,0.003,27,21
2019-06-03,400,노원구,0.017,0.035,0.4,0.004,29,21
2019-06-03,500,노원구,0.021,0.03,0.4,0.004,30,19
2019-06-03,600,노원구,0.024,0.025,0.4,0.004,30,22
2019-06-03,700,노원구,0.05,0.011,0.5,0.003,35,24
2019-06-03,800,노원구,0.046,0.013,0.5,0.004,28,17
2019-06-03,900,노원구,0.03,0.031,0.5,0.004,32,21
2019-06-03,1000,노원구,0.036,0.029,0.5,0.004,34,20
2019-06-03,1100,노원구,0.034,0.04,0.5,0.004,37,21
2019-06-03,1200,노원구,0.036,0.047,0.6,0.006,38,20
2019-06-03,1300,노원구,0.024,0.055,0.5,0.005,45,21
2019-06-03,1400,노원구,0.008,0.049,0.3,0.003,36,19
2019-06-03,1500,노원구,0.007,0.055,0.3,0.003,21,12
2019-06-03,1600,노원구,0.013,0.064,0.4,0.004,31,19
2019-06-03,1700,노원구,0.021,0.069,0.4,0.004,42,28
2019-06-03,1800,노원구,0.027,0.074,0.5,0.004,48,31
2019-06-03,1900,노원구,0.032,0.072,0.5,0.005,48,32
2019-06-03,2000,노원구,0.039,0.061,0.6,0.004,53,34
2019-06-03,2100,노원구,0.04,0.051,0.5,0.004,55,34
2019-06-03,2200,노원구,0.051,0.029,0.6,0.004,50,32
2019-06-03,2300,노원구,0.031,0.037,0.6,0.007,48,34
2019-06-04,0,노원구,0.04,0.025,0.6,0.006,44,28
2019-06-04,100,노원구,0.03,0.027,0.5,0.006,44,30
2019-06-04,200,노원구,0.028,0.022,0.5,0.005,36,26
2019-06-04,300,노원구,0.026,0.02,0.5,0.004,38,28
2019-06-04,400,노원구,0.026,0.018,0.5,0.004,33,24
2019-06-04,500,노원구,0.024,0.022,0.4,0.004,30,23
2019-06-04,600,노원구,0.033,0.015,0.5,0.004,30,23
2019-06-04,700,노원구,0.046,0.008,0.5,0.004,32,24
2019-06-04,800,노원구,0.039,0.016,0.6,0.005,32,22
2019-06-04,900,노원구,0.044,0.017,0.6,0.005,37,26
2019-06-04,1000,노원구,0.031,0.027,0.5,0.006,30,18
2019-06-04,1100,노원구,0.027,0.031,0.5,0.006,18,11
2019-06-04,1200,노원구,0.021,0.037,0.4,0.004,22,16
2019-06-04,1300,노원구,0.017,0.052,0.4,0.005,28,21
2019-06-04,1400,노원구,0.015,0.044,0.3,0.004,29,18
2019-06-04,1500,노원구,0.015,0.042,0.3,0.004,25,16
2019-06-04,1600,노원구,0.018,0.043,0.3,0.004,25,15
2019-06-04,1700,노원구,0.015,0.043,0.3,0.004,34,22
2019-06-04,1800,노원구,0.012,0.031,0.3,0.004,24,17
2019-06-04,1900,노원구,0.021,0.024,0.3,0.004,24,17
2019-06-04,2000,노원구,0.029,0.017,0.4,0.004,37,21
2019-06-04,2100,노원구,0.034,0.011,0.4,0.004,40,23
2019-06-04,2200,노원구,0.028,0.012,0.5,0.004,34,25
2019-06-04,2300,노원구,0.02,0.017,0.3,0.003,30,20
2019-06-05,0,노원구,0.023,0.014,0.4,0.004,27,21
2019-06-05,100,노원구,0.018,0.015,0.3,0.003,28,22
2019-06-05,200,노원구,0.015,0.013,0.3,0.003,26,19
2019-06-05,300,노원구,0.014,0.014,0.3,0.004,26,18
2019-06-05,400,노원구,0.013,0.015,0.3,0.003,26,19
2019-06-05,500,노원구,0.018,0.009,0.4,0.003,26,19
2019-06-05,600,노원구,0.015,0.011,0.3,0.003,27,19
2019-06-05,700,노원구,0.017,0.012,0.3,0.003,29,20
2019-06-05,800,노원구,0.017,0.013,0.4,0.003,28,18
2019-06-05,900,노원구,0.019,0.013,0.4,0.003,33,25
2019-06-05,1000,노원구,0.018,0.016,0.4,0.004,29,21
2019-06-05,1100,노원구,0.02,0.02,0.4,0.003,27,19
2019-06-05,1200,노원구,0.027,0.025,0.5,0.004,34,22
2019-06-05,1300,노원구,0.038,0.032,0.6,0.004,43,28
2019-06-05,1400,노원구,0.035,0.047,0.5,0.004,47,30
2019-06-05,1500,노원구,0.027,0.064,0.4,0.004,47,27
2019-06-05,1600,노원구,0.019,0.077,0.4,0.004,61,38
2019-06-05,1700,노원구,0.02,0.069,0.4,0.004,66,43
2019-06-05,1800,노원구,0.02,0.062,0.4,0.005,57,37
2019-06-05,1900,노원구,0.031,0.049,0.5,0.004,58,38
2019-06-05,2000,노원구,0.048,0.037,0.6,0.004,56,36
2019-06-05,2100,노원구,0.059,0.026,0.7,0.005,61,41
2019-06-05,2200,노원구,0.04,0.031,0.6,0.005,63,42
2019-06-05,2300,노원구,0.04,0.026,0.6,0.005,66,46
2019-06-06,0,노원구,0.045,0.013,0.6,0.004,58,39
2019-06-06,100,노원구,0.043,0.011,0.6,0.004,45,34
2019-06-06,200,노원구,0.038,0.01,0.6,0.004,48,34
2019-06-06,300,노원구,0.018,0.019,0.5,0.004,51,33
2019-06-06,400,노원구,0.018,0.016,0.5,0.004,46,28
2019-06-06,500,노원구,0.019,0.013,0.5,0.004,45,29
2019-06-06,600,노원구,0.029,0.006,0.5,0.004,50,31
2019-06-06,700,노원구,0.027,0.009,0.5,0.004,53,29
2019-06-06,800,노원구,0.028,0.012,0.6,0.004,48,28
2019-06-06,900,노원구,0.03,0.019,0.6,0.005,54,32
2019-06-06,1000,노원구,0.034,0.024,0.6,0.005,58,37
2019-06-06,1100,노원구,0.033,0.032,0.6,0.005,110,43
2019-06-06,1200,노원구,0.031,0.034,0.6,0.005,71,43
2019-06-06,1300,노원구,0.033,0.032,0.6,0.005,65,43
2019-06-06,1400,노원구,0.03,0.036,0.6,0.005,60,43
2019-06-06,1500,노원구,0.023,0.044,0.6,0.005,61,41
2019-06-06,1600,노원구,0.038,0.034,0.7,0.005,63,43
2019-06-06,1700,노원구,0.035,0.029,0.6,0.005,69,46
2019-06-06,1800,노원구,0.034,0.029,0.6,0.004,65,46
2019-06-06,1900,노원구,0.019,0.043,0.6,0.004,67,48
2019-06-06,2000,노원구,0.014,0.05,0.5,0.004,54,39
2019-06-06,2100,노원구,0.01,0.047,0.4,0.003,46,38
2019-06-06,2200,노원구,0.009,0.047,0.4,0.004,39,29
2019-06-06,2300,노원구,0.006,0.048,0.4,0.003,35,24
2019-06-07,0,노원구,0.007,0.05,0.3,0.003,27,19
2019-06-07,100,노원구,0.006,0.051,0.3,0.003,24,17
2019-06-07,200,노원구,0.005,0.049,0.3,0.004,28,20
2019-06-07,300,노원구,0.004,0.051,0.3,0.003,23,16
2019-06-07,400,노원구,0.004,0.049,0.3,0.003,17,12
2019-06-07,500,노원구,0.005,0.051,0.3,0.003,11,6
2019-06-07,600,노원구,0.006,0.048,0.3,0.003,8,7
2019-06-07,700,노원구,0.008,0.048,0.3,0.003,6,5
2019-06-07,800,노원구,0.014,0.041,0.3,0.003,7,4
2019-06-07,900,노원구,0.016,0.041,0.4,0.003,7,7
2019-06-07,1000,노원구,0.017,0.036,0.4,0.003,9,5
2019-06-07,1100,노원구,0.011,0.042,0.4,0.003,8,9
2019-06-07,1200,노원구,0.009,0.044,0.3,0.003,7,5
2019-06-07,1300,노원구,0.007,0.045,0.3,0.003,9,3
2019-06-07,1400,노원구,0.006,0.048,0.3,0.003,4,2
2019-06-07,1500,노원구,0.006,0.047,0.3,0.003,4,2
2019-06-07,1600,노원구,0.006,0.047,0.3,0.003,8,6
2019-06-07,1700,노원구,0.005,0.048,0.3,0.003,6,1
2019-06-07,1800,노원구,0.008,0.048,0.3,0.003,6,4
2019-06-07,1900,노원구,0.009,0.048,0.3,0.003,6,1
2019-06-07,2000,노원구,0.014,0.044,0.4,0.003,9,8
2019-06-07,2100,노원구,0.028,0.032,0.5,0.003,,12
2019-06-07,2200,노원구,0.016,0.038,0.4,0.003,18,12
2019-06-07,2300,노원구,0.008,0.044,0.3,0.003,13,8
2019-06-08,0,노원구,0.019,0.03,0.4,0.003,16,11
2019-06-08,100,노원구,0.019,0.024,0.4,0.003,23,14
2019-06-08,200,노원구,0.012,0.034,0.3,0.003,16,12
2019-06-08,300,노원구,0.013,0.029,0.4,0.003,16,14
2019-06-08,400,노원구,0.011,0.026,0.3,0.003,18,12
2019-06-08,500,노원구,0.014,0.024,0.4,0.003,18,12
2019-06-08,600,노원구,0.016,0.019,0.4,0.003,19,12
2019-06-08,700,노원구,0.025,0.015,0.4,0.003,20,16
2019-06-08,800,노원구,0.026,0.016,0.4,0.003,29,18
2019-06-08,900,노원구,0.021,0.025,0.4,0.003,19,11
2019-06-08,1000,노원구,0.016,0.033,0.4,0.003,20,13
2019-06-08,1100,노원구,0.016,0.036,0.3,0.003,22,13
2019-06-08,1200,노원구,0.015,0.041,0.3,0.003,17,8
2019-06-08,1300,노원구,0.013,0.047,0.3,0.003,17,9
2019-06-08,1400,노원구,0.012,0.052,0.3,0.003,22,13
2019-06-08,1500,노원구,0.017,0.052,0.3,0.003,22,14
2019-06-08,1600,노원구,0.02,0.053,0.4,0.003,22,14
2019-06-08,1700,노원구,0.02,0.057,0.4,0.004,29,19
2019-06-08,1800,노원구,0.018,0.062,0.4,0.003,38,18
2019-06-08,1900,노원구,0.018,0.063,0.4,0.004,39,22
2019-06-08,2000,노원구,0.02,0.06,0.5,0.005,33,22
2019-06-08,2100,노원구,0.025,0.046,0.5,0.005,36,25
2019-06-08,2200,노원구,0.039,0.027,0.6,0.004,38,28
2019-06-08,2300,노원구,0.027,0.035,0.5,0.004,37,29
2019-06-09,0,노원구,0.025,0.032,0.6,0.004,34,27
2019-06-09,100,노원구,0.03,0.023,0.6,0.004,38,28
2019-06-09,200,노원구,0.022,0.027,0.5,0.004,36,27
2019-06-09,300,노원구,0.019,0.029,0.5,0.004,36,27
2019-06-09,400,노원구,0.017,0.025,0.5,0.004,34,27
2019-06-09,500,노원구,0.017,0.027,0.5,0.004,33,29
2019-06-09,600,노원구,0.014,0.028,0.5,0.004,33,26
2019-06-09,700,노원구,0.018,0.025,0.5,0.004,32,25
2019-06-09,800,노원구,0.019,0.027,0.5,0.004,30,23
2019-06-09,900,노원구,0.018,0.034,0.5,0.004,33,21
2019-06-09,1000,노원구,0.02,0.038,0.5,0.004,31,23
2019-06-09,1100,노원구,0.02,0.046,0.5,0.005,35,28
2019-06-09,1200,노원구,0.021,0.051,0.5,0.005,36,29
2019-06-09,1300,노원구,0.017,0.061,0.5,0.005,39,31
2019-06-09,1400,노원구,0.013,0.069,0.5,0.005,41,33
2019-06-09,1500,노원구,0.011,0.072,0.5,0.005,41,34
2019-06-09,1600,노원구,0.013,0.07,0.5,0.005,39,33
2019-06-09,1700,노원구,0.012,0.058,0.4,0.004,36,31
2019-06-09,1800,노원구,0.01,0.057,0.4,0.004,32,26
2019-06-09,1900,노원구,0.011,0.05,0.5,0.004,33,27
2019-06-02,2000,도봉구,0.011,0.069,0.3,0.004,35,17
2019-06-02,2100,도봉구,0.015,0.061,0.4,0.004,34,12
2019-06-02,2200,도봉구,0.013,0.059,0.4,0.004,29,17
2019-06-02,2300,도봉구,0.015,0.054,0.4,0.004,31,19
2019-06-03,0,도봉구,0.017,0.046,0.4,0.004,30,17
2019-06-03,100,도봉구,0.014,0.047,0.4,0.004,40,17
2019-06-03,200,도봉구,0.008,0.051,0.4,0.004,33,18
2019-06-03,300,도봉구,0.006,0.055,0.4,0.004,29,17
2019-06-03,400,도봉구,0.008,0.049,0.4,0.004,29,18
2019-06-03,500,도봉구,0.011,0.038,0.3,0.004,29,18
2019-06-03,600,도봉구,0.016,0.032,0.3,0.004,27,17
2019-06-03,700,도봉구,0.021,0.028,0.4,0.004,28,15
2019-06-03,800,도봉구,0.026,0.024,0.4,0.004,38,18
2019-06-03,900,도봉구,0.028,0.026,0.5,0.004,40,24
2019-06-03,1000,도봉구,0.033,0.028,0.5,0.005,48,25
2019-06-03,1100,도봉구,0.03,0.042,0.6,0.005,49,24
2019-06-03,1200,도봉구,0.026,0.054,0.6,0.006,57,24
2019-06-03,1300,도봉구,0.015,0.063,0.5,0.005,58,28
2019-06-03,1400,도봉구,0.004,0.055,0.3,0.004,27,10
2019-06-03,1500,도봉구,0.004,0.06,0.3,0.004,29,15
2019-06-03,1600,도봉구,0.009,0.07,0.4,0.004,35,17
2019-06-03,1700,도봉구,0.016,0.077,0.5,0.005,46,26
2019-06-03,1800,도봉구,0.015,0.087,0.5,0.005,52,32
2019-06-03,1900,도봉구,0.023,0.078,0.6,0.005,53,28
2019-06-03,2000,도봉구,0.028,0.068,0.6,0.005,60,28
2019-06-03,2100,도봉구,0.028,0.055,0.5,0.005,58,29
2019-06-03,2200,도봉구,0.023,0.048,0.5,0.007,56,19
2019-06-03,2300,도봉구,0.019,0.044,0.5,0.007,45,22
2019-06-04,0,도봉구,0.018,0.045,0.5,0.007,35,21
2019-06-04,100,도봉구,0.016,0.036,0.5,0.005,33,20
2019-06-04,200,도봉구,0.012,0.041,0.5,0.005,32,19
2019-06-04,300,도봉구,0.013,0.033,0.5,0.005,33,21
2019-06-04,400,도봉구,0.016,0.027,0.5,0.005,31,21
2019-06-04,500,도봉구,0.011,0.038,0.4,0.005,31,20
2019-06-04,600,도봉구,0.016,0.033,0.4,0.005,29,18
2019-06-04,700,도봉구,0.02,0.024,0.5,0.005,31,19
2019-06-04,800,도봉구,0.026,0.02,0.6,0.005,43,25
2019-06-04,900,도봉구,0.023,0.029,0.6,0.006,31,16
2019-06-04,1000,도봉구,0.021,0.034,0.6,0.008,25,15
2019-06-04,1100,도봉구,0.017,0.037,0.6,0.007,27,15
2019-06-04,1200,도봉구,,,,,,
2019-06-04,1300,도봉구,0.011,0.046,0.4,0.004,,8
2019-06-04,1400,도봉구,0.01,0.047,0.3,0.004,28,10
2019-06-04,1500,도봉구,0.009,0.051,0.3,0.003,28,12
2019-06-04,1600,도봉구,0.011,0.053,0.3,0.004,37,18
2019-06-04,1700,도봉구,0.009,0.046,0.3,0.004,34,20
2019-06-04,1800,도봉구,0.006,0.038,0.3,0.003,21,11
2019-06-04,1900,도봉구,0.012,0.032,0.4,0.003,28,12
2019-06-04,2000,도봉구,0.017,0.025,0.4,0.003,31,17
2019-06-04,2100,도봉구,0.017,0.022,0.4,0.003,32,20
2019-06-04,2200,도봉구,0.011,0.028,0.3,0.003,35,21
2019-06-04,2300,도봉구,0.011,0.027,0.3,0.003,29,23
2019-06-05,0,도봉구,0.007,0.033,0.3,0.003,32,25
2019-06-05,100,도봉구,0.005,0.037,0.3,0.003,27,23
2019-06-05,200,도봉구,0.008,0.028,0.3,0.003,35,22
2019-06-05,300,도봉구,0.008,0.023,0.3,0.003,39,27
2019-06-05,400,도봉구,0.006,0.027,0.3,0.003,35,23
2019-06-05,500,도봉구,0.008,0.021,0.3,0.003,41,29
2019-06-05,600,도봉구,0.012,0.018,0.3,0.003,47,37
2019-06-05,700,도봉구,0.01,0.02,0.3,0.002,52,41
2019-06-05,800,도봉구,0.012,0.018,0.3,0.003,59,41
2019-06-05,900,도봉구,0.013,0.019,0.4,0.003,59,41
2019-06-05,1000,도봉구,0.012,0.022,0.4,0.003,56,39
2019-06-05,1100,도봉구,0.017,0.027,0.4,0.003,55,43
2019-06-05,1200,도봉구,0.024,0.032,0.5,0.003,61,42
2019-06-05,1300,도봉구,0.031,0.047,0.6,0.003,76,56
2019-06-05,1400,도봉구,0.022,0.066,0.5,0.003,74,38
2019-06-05,1500,도봉구,0.016,0.082,0.4,0.003,70,38
2019-06-05,1600,도봉구,0.014,0.099,0.4,0.003,94,58
2019-06-05,1700,도봉구,0.014,0.082,0.4,0.004,80,38
2019-06-05,1800,도봉구,0.015,0.076,0.4,0.004,73,45
2019-06-05,1900,도봉구,0.016,0.071,0.4,0.004,69,40
2019-06-05,2000,도봉구,0.02,0.061,0.5,0.003,69,43
2019-06-05,2100,도봉구,0.026,0.047,0.5,0.004,69,43
2019-06-05,2200,도봉구,0.027,0.042,0.5,0.004,91,61
2019-06-05,2300,도봉구,0.028,0.033,0.5,0.004,88,58
2019-06-06,0,도봉구,0.026,0.032,0.6,0.004,73,59
2019-06-06,100,도봉구,0.022,0.028,0.5,0.003,81,56
2019-06-06,200,도봉구,0.017,0.029,0.4,0.003,68,53
2019-06-06,300,도봉구,0.011,0.033,0.4,0.003,73,52
2019-06-06,400,도봉구,0.012,0.029,0.4,0.003,72,59
2019-06-06,500,도봉구,0.013,0.027,0.6,0.003,102,82
2019-06-06,600,도봉구,0.015,0.025,0.6,0.003,112,94
2019-06-06,700,도봉구,0.016,0.02,0.5,0.003,101,76
2019-06-06,800,도봉구,0.02,0.021,0.6,0.003,117,93
2019-06-06,900,도봉구,0.023,0.028,0.7,0.003,88,71
2019-06-06,1000,도봉구,0.024,0.037,0.6,0.004,92,65
2019-06-06,1100,도봉구,0.027,0.033,0.7,0.004,89,59
2019-06-06,1200,도봉구,0.029,0.034,0.7,0.004,86,60
2019-06-06,1300,도봉구,0.028,0.036,0.7,0.004,85,60
2019-06-06,1400,도봉구,0.033,0.038,0.8,0.004,98,66
2019-06-06,1500,도봉구,0.031,0.039,0.7,0.004,88,59
2019-06-06,1600,도봉구,0.028,0.039,0.7,0.003,79,53
2019-06-06,1700,도봉구,0.027,0.04,0.6,0.003,89,62
2019-06-06,1800,도봉구,0.024,0.039,0.6,0.003,98,76
2019-06-06,1900,도봉구,0.018,0.045,0.6,0.003,91,68
2019-06-06,2000,도봉구,0.014,0.046,0.5,0.003,76,57
2019-06-06,2100,도봉구,0.009,0.052,0.5,0.003,54,34
2019-06-06,2200,도봉구,0.008,0.057,0.4,0.003,43,26
2019-06-06,2300,도봉구,0.005,0.059,0.4,0.002,37,25
2019-06-07,0,도봉구,0.004,0.059,0.4,0.002,31,16
2019-06-07,100,도봉구,0.004,0.06,0.4,0.003,28,16
2019-06-07,200,도봉구,0.003,0.059,0.4,0.003,28,18
2019-06-07,300,도봉구,0.003,0.062,0.4,0.003,17,12
2019-06-07,400,도봉구,0.003,0.064,0.4,0.002,18,9
2019-06-07,500,도봉구,0.004,0.06,0.3,0.002,15,8
2019-06-07,600,도봉구,0.004,0.061,0.3,0.003,17,6
2019-06-07,700,도봉구,0.007,0.056,0.3,0.003,14,5
2019-06-07,800,도봉구,0.008,0.055,0.3,0.002,16,8
2019-06-07,900,도봉구,0.012,0.052,0.4,0.003,12,6
2019-06-07,1000,도봉구,0.012,0.05,0.4,0.003,18,4
2019-06-07,1100,도봉구,0.013,0.048,0.4,0.003,17,4
2019-06-07,1200,도봉구,0.01,0.051,0.4,0.003,14,4
2019-06-07,1300,도봉구,0.009,0.053,0.4,0.003,16,6
2019-06-07,1400,도봉구,0.007,0.056,0.3,0.003,15,4
2019-06-07,1500,도봉구,0.007,0.057,0.3,0.003,21,5
2019-06-07,1600,도봉구,0.007,0.057,0.3,0.003,11,6
2019-06-07,1700,도봉구,0.006,0.057,0.3,0.003,7,4
2019-06-07,1800,도봉구,0.007,0.058,0.3,0.003,6,4
2019-06-07,1900,도봉구,0.007,0.058,0.3,0.003,9,4
2019-06-07,2000,도봉구,0.007,0.057,0.3,0.003,9,6
2019-06-07,2100,도봉구,0.016,0.043,0.4,0.002,14,5
2019-06-07,2200,도봉구,0.015,0.042,0.4,0.003,17,9
2019-06-07,2300,도봉구,0.007,0.052,0.3,0.003,18,8
2019-06-08,0,도봉구,0.011,0.042,0.3,0.003,20,6
2019-06-08,100,도봉구,0.012,0.036,0.3,0.003,10,9
2019-06-08,200,도봉구,0.009,0.038,0.4,0.003,19,15
2019-06-08,300,도봉구,0.005,0.039,0.3,0.003,15,9
2019-06-08,400,도봉구,0.007,0.032,0.3,0.002,16,7
2019-06-08,500,도봉구,0.007,0.033,0.3,0.003,14,7
2019-06-08,600,도봉구,0.013,0.021,0.4,0.003,21,11
2019-06-08,700,도봉구,0.016,0.02,0.4,0.003,27,16
2019-06-08,800,도봉구,0.017,0.023,0.4,0.003,28,15
2019-06-08,900,도봉구,0.015,0.031,0.4,0.003,24,14
2019-06-08,1000,도봉구,0.014,0.036,0.3,0.003,24,13
2019-06-08,1100,도봉구,0.013,0.041,0.3,0.002,24,11
2019-06-08,1200,도봉구,0.013,0.045,0.3,0.003,27,10
2019-06-08,1300,도봉구,0.008,0.056,0.3,0.003,16,9
2019-06-08,1400,도봉구,0.01,0.057,0.3,0.003,19,11
2019-06-08,1500,도봉구,0.012,0.06,0.4,0.003,29,9
2019-06-08,1600,도봉구,0.015,0.065,0.4,0.003,33,16
2019-06-08,1700,도봉구,0.015,0.07,0.4,0.003,46,23
2019-06-08,1800,도봉구,0.014,0.076,0.4,0.003,45,26
2019-06-08,1900,도봉구,0.015,0.076,0.4,0.004,42,25
2019-06-08,2000,도봉구,0.015,0.07,0.5,0.005,37,26
2019-06-08,2100,도봉구,0.015,0.063,0.5,0.004,38,22
2019-06-08,2200,도봉구,0.015,0.057,0.5,0.004,41,27
2019-06-08,2300,도봉구,0.018,0.049,0.5,0.004,38,27
2019-06-09,0,도봉구,0.017,0.045,0.5,0.003,38,24
2019-06-09,100,도봉구,0.017,0.037,0.5,0.003,44,30
2019-06-09,200,도봉구,0.013,0.041,0.5,0.003,46,28
2019-06-09,300,도봉구,0.01,0.044,0.5,0.003,43,36
2019-06-09,400,도봉구,0.01,0.041,0.5,0.003,44,33
2019-06-09,500,도봉구,0.009,0.04,0.4,0.003,40,30
2019-06-09,600,도봉구,0.009,0.038,0.4,0.003,40,28
2019-06-09,700,도봉구,0.014,0.029,0.5,0.003,37,26
2019-06-09,800,도봉구,0.013,0.033,0.5,0.003,49,30
2019-06-09,900,도봉구,0.015,0.035,0.5,0.003,50,37
2019-06-09,1000,도봉구,0.017,0.044,0.6,0.004,65,53
2019-06-09,1100,도봉구,0.016,0.054,0.5,0.004,68,51
2019-06-09,1200,도봉구,0.011,0.064,0.5,0.005,63,44
2019-06-09,1300,도봉구,0.01,0.078,0.4,0.005,61,41
2019-06-09,1400,도봉구,0.009,0.082,0.4,0.004,53,37
2019-06-09,1500,도봉구,0.008,0.081,0.4,0.004,53,34
2019-06-09,1600,도봉구,0.007,0.08,0.4,0.003,46,32
2019-06-09,1700,도봉구,0.007,0.073,0.4,0.003,40,25
2019-06-09,1800,도봉구,0.007,0.068,0.4,0.003,37,26
2019-06-09,1900,도봉구,0.007,0.063,0.4,0.003,29,21
2019-06-02,2000,동대문구,0.016,0.072,0.4,0.004,26,15
2019-06-02,2100,동대문구,0.021,0.063,0.4,0.004,25,16
2019-06-02,2200,동대문구,0.028,0.045,0.3,0.004,25,15
2019-06-02,2300,동대문구,0.026,0.044,0.4,0.004,27,18
2019-06-03,0,동대문구,0.027,0.039,0.3,0.004,28,17
2019-06-03,100,동대문구,0.025,0.037,0.4,0.004,24,14
2019-06-03,200,동대문구,0.031,0.03,0.5,0.003,26,17
2019-06-03,300,동대문구,0.029,0.029,0.5,0.004,28,18
2019-06-03,400,동대문구,0.027,0.027,0.3,0.003,26,19
2019-06-03,500,동대문구,0.025,0.026,0.4,0.004,27,18
2019-06-03,600,동대문구,0.03,0.022,0.3,0.004,28,21
2019-06-03,700,동대문구,0.034,0.025,0.4,0.004,30,22
2019-06-03,800,동대문구,0.041,0.019,0.5,0.004,27,18
2019-06-03,900,동대문구,0.05,0.019,0.6,0.004,30,17
2019-06-03,1000,동대문구,0.046,0.033,0.6,0.005,37,21
2019-06-03,1100,동대문구,0.04,0.044,0.7,0.005,33,17
2019-06-03,1200,동대문구,0.034,0.053,0.6,0.005,33,20
2019-06-03,1300,동대문구,0.02,0.068,0.4,0.005,37,20
2019-06-03,1400,동대문구,0.009,0.066,0.4,0.004,31,18
2019-06-03,1500,동대문구,0.009,0.07,0.3,0.004,23,15
2019-06-03,1600,동대문구,0.014,0.079,0.4,0.003,29,19
2019-06-03,1700,동대문구,0.019,0.09,0.5,0.004,38,25
2019-06-03,1800,동대문구,0.023,0.094,0.4,0.005,41,28
2019-06-03,1900,동대문구,0.022,0.098,0.4,0.004,43,28
2019-06-03,2000,동대문구,0.024,0.091,0.4,0.005,41,28
2019-06-03,2100,동대문구,0.036,0.065,0.5,0.005,41,30
2019-06-03,2200,동대문구,0.044,0.039,0.5,0.007,41,26
2019-06-03,2300,동대문구,0.022,0.046,0.3,0.005,29,20
2019-06-04,0,동대문구,0.021,0.043,0.3,0.004,17,13
2019-06-04,100,동대문구,0.017,0.048,0.3,0.004,19,13
2019-06-04,200,동대문구,0.018,0.044,0.4,0.004,22,16
2019-06-04,300,동대문구,0.015,0.044,0.3,0.003,21,19
2019-06-04,400,동대문구,0.009,0.054,0.3,0.004,22,18
2019-06-04,500,동대문구,0.016,0.044,0.5,0.004,24,16
2019-06-04,600,동대문구,0.037,0.016,0.4,0.004,23,19
2019-06-04,700,동대문구,0.046,0.011,0.6,0.005,27,22
2019-06-04,800,동대문구,0.035,0.029,0.5,0.007,28,20
2019-06-04,900,동대문구,0.03,0.034,0.4,0.006,19,16
2019-06-04,1000,동대문구,0.029,0.035,0.4,0.007,19,14
2019-06-04,1100,동대문구,0.022,0.041,0.4,0.005,20,12
2019-06-04,1200,동대문구,0.02,0.051,0.3,0.004,23,16
2019-06-04,1300,동대문구,0.017,0.061,0.4,0.006,24,18
2019-06-04,1400,동대문구,0.014,0.05,0.3,0.004,21,16
2019-06-04,1500,동대문구,0.013,0.048,0.3,0.004,19,12
2019-06-04,1600,동대문구,0.017,0.044,0.3,0.004,19,14
2019-06-04,1700,동대문구,0.02,0.047,0.3,0.005,28,22
2019-06-04,1800,동대문구,0.02,0.037,0.3,0.005,29,22
